,PLAYER,10to15FREQ,10to15DFGM,10to15DFGA,10to15DFG%
257,Jahlil Okafor,13.900000000000002,0.4999999999999999,0.9000000000000004,0.5555555555555552
258,Markelle Fultz,9.000000000000007,0.20000000000000018,0.5999999999999996,0.3333333333333338
259,Richaun Holmes,7.300000000000004,0.20000000000000018,0.5000000000000004,0.4
260,Dorian Finney-Smith,8.399999999999999,0.19999999999999973,0.6000000000000001,0.3333333333333328
261,Tyler Ulis,11.600000000000001,0.2999999999999998,0.7999999999999998,0.37499999999999983
262,OG Anunoby,9.600000000000001,0.3999999999999999,0.6999999999999993,0.5714285714285718
263,Rajon Rondo,8.900000000000006,0.2999999999999998,0.5999999999999996,0.5
264,Jon Leuer,3.4999999999999964,0.2999999999999998,0.19999999999999973,1.500000000000001
265,Quinn Cook,10.700000000000003,0.2999999999999998,0.6999999999999993,0.42857142857142877
266,David West,8.0,0.09999999999999987,0.5999999999999996,0.16666666666666655
267,Shabazz Napier,14.699999999999996,0.3999999999999999,0.9999999999999991,0.40000000000000024
268,Nene,5.299999999999997,0.19999999999999996,0.3999999999999999,0.5
269,Josh Gray,14.299999999999997,0.6000000000000001,1.0,0.6000000000000001
270,Marreese Speights,7.099999999999994,0.2999999999999998,0.5,0.5999999999999996
271,Maurice Harkless,7.200000000000003,0.2999999999999998,0.5000000000000004,0.5999999999999991
272,Ian Mahinmi,6.899999999999999,0.20000000000000007,0.5000000000000004,0.3999999999999998
273,T.J. McConnell,11.399999999999991,0.30000000000000027,0.7999999999999998,0.37500000000000044
274,Bam Adebayo,7.900000000000006,0.19999999999999973,0.6000000000000001,0.3333333333333328
275,Wayne Ellington,9.600000000000001,0.3999999999999999,0.7000000000000002,0.5714285714285712
276,Shelvin Mack,9.199999999999996,0.19999999999999996,0.6000000000000005,0.333333333333333
277,Mike James,9.900000000000006,0.2999999999999998,0.7000000000000006,0.42857142857142794
278,Isaiah Canaan,10.899999999999999,0.20000000000000018,0.7000000000000011,0.28571428571428553
279,James Ennis III,7.799999999999997,0.09999999999999987,0.5,0.19999999999999973
280,Luke Babbitt,6.5,0.19999999999999996,0.3999999999999999,0.5
281,Shaquille Harrison,12.0,0.30000000000000004,0.8000000000000007,0.3749999999999997
282,Noah Vonleh,6.800000000000004,0.10000000000000009,0.3999999999999999,0.2500000000000003
283,Jameer Nelson,11.000000000000007,0.30000000000000004,0.7000000000000002,0.42857142857142855
284,Patty Mills,10.799999999999997,0.3999999999999999,0.7000000000000002,0.5714285714285712
285,Zach Collins,7.299999999999997,0.19999999999999996,0.5,0.3999999999999999
286,Trevor Booker,7.700000000000003,0.30000000000000004,0.5999999999999996,0.5000000000000003
287,Troy Daniels,9.000000000000007,0.20000000000000018,0.6000000000000001,0.3333333333333336
288,Kenneth Faried,8.200000000000003,0.09999999999999987,0.5000000000000004,0.19999999999999957
289,Jamel Artis,2.4000000000000057,0.09999999999999987,0.20000000000000018,0.4999999999999989
290,Cody Zeller,9.999999999999996,0.2999999999999998,0.7000000000000002,0.4285714285714282
291,Davis Bertans,7.900000000000006,0.19999999999999984,0.5000000000000004,0.39999999999999936
292,Trey Burke,11.200000000000003,0.3999999999999999,0.8000000000000003,0.4999999999999997
293,Jose Calderon,5.0,0.0,0.2999999999999994,0.0
294,Sindarius Thornwell,8.999999999999993,0.30000000000000004,0.5999999999999992,0.5000000000000008
295,Ekpe Udoh,5.300000000000004,0.09999999999999987,0.3999999999999999,0.24999999999999972
296,Delon Wright,12.5,0.2999999999999998,0.8999999999999995,0.3333333333333333
297,Iman Shumpert,1.1000000000000014,0.09999999999999987,0.09999999999999964,1.0000000000000022
298,Marco Belinelli,7.899999999999999,0.19999999999999996,0.4999999999999991,0.40000000000000063
299,Myke Henry,2.3000000000000043,2.220446049250313e-16,0.0,inf
300,Channing Frye,9.899999999999999,0.19999999999999973,0.6000000000000001,0.3333333333333328
301,Travis Wear,7.200000000000003,0.20000000000000007,0.5,0.40000000000000013
302,Torrey Craig,7.800000000000004,0.19999999999999996,0.5,0.3999999999999999
303,Tyler Dorsey,12.0,0.40000000000000013,0.7999999999999998,0.5000000000000003
304,D.J. Augustin,11.5,0.30000000000000004,0.8000000000000003,0.37499999999999994
305,Luke Kennard,9.0,0.30000000000000027,0.6000000000000001,0.5000000000000003
306,Doug McDermott,6.100000000000001,0.10000000000000031,0.3999999999999999,0.25000000000000083
307,Al Jefferson,9.600000000000005,0.19999999999999996,0.7000000000000006,0.2857142857142854
308,Paul Zipser,5.700000000000003,0.10000000000000009,0.3999999999999999,0.2500000000000003
309,Ben McLemore,7.5,0.20000000000000018,0.5,0.40000000000000036
310,DeAndre' Bembry,10.799999999999997,0.30000000000000004,0.6999999999999997,0.4285714285714288
311,Pat Connaughton,9.900000000000006,0.19999999999999996,0.6999999999999997,0.28571428571428575
312,Danuel House,9.800000000000004,0.20000000000000018,0.6999999999999997,0.2857142857142861
313,Omari Johnson,4.0,0.19999999999999973,0.2999999999999998,0.6666666666666662
314,Justin Jackson,7.399999999999999,0.19999999999999996,0.5,0.3999999999999999
315,Deyonta Davis,6.899999999999999,0.2000000000000003,0.3999999999999999,0.5000000000000009
316,JaKarr Sampson,2.200000000000003,0.0,0.10000000000000009,0.0
317,Jaylen Morris,13.5,0.2999999999999998,0.9000000000000004,0.333333333333333
318,Mario Chalmers,11.699999999999996,0.20000000000000018,0.6999999999999997,0.2857142857142861
319,Solomon Hill,12.199999999999996,0.10000000000000009,0.7000000000000002,0.14285714285714296
320,Emmanuel Mudiay,5.200000000000003,0.10000000000000009,0.30000000000000027,0.3333333333333333
321,Briante Weber,7.0,0.20000000000000018,0.3999999999999999,0.5000000000000006
322,Bryn Forbes,11.699999999999996,0.20000000000000018,0.6999999999999997,0.2857142857142861
323,Dwayne Bacon,8.600000000000009,0.30000000000000004,0.49999999999999956,0.6000000000000006
324,Ivica Zubac,7.800000000000004,0.09999999999999987,0.49999999999999956,0.1999999999999999
325,Semi Ojeleye,9.200000000000003,0.30000000000000016,0.5,0.6000000000000003
326,Salah Mejri,7.399999999999999,0.19999999999999984,0.3999999999999999,0.4999999999999997
327,Josh Huestis,9.0,0.09999999999999998,0.5,0.19999999999999996
328,Jack Cooley,2.6999999999999957,0.20000000000000018,0.20000000000000018,1.0
329,Chinanu Onuaku,0.0,0.0,0.0,
330,Nigel Hayes,16.699999999999996,0.4999999999999998,1.0,0.4999999999999998
331,Fred VanVleet,11.5,0.20000000000000018,0.5999999999999996,0.3333333333333338
332,Antonio Blakeney,1.1000000000000085,0.0,0.0,
333,Eric Moreland,5.900000000000002,0.09999999999999987,0.30000000000000004,0.3333333333333328
334,Zach LaVine,6.1000000000000085,0.19999999999999996,0.39999999999999947,0.5000000000000006
335,Derrick Rose,10.199999999999996,0.2999999999999998,0.5000000000000004,0.5999999999999991
336,Omer Asik,9.0,0.0,0.5000000000000004,0.0
337,Cheick Diallo,6.699999999999999,0.19999999999999996,0.40000000000000013,0.4999999999999997
338,Alex Abrines,6.5,0.09999999999999987,0.2999999999999998,0.3333333333333331
339,Patrick Patterson,7.100000000000001,0.10000000000000009,0.3999999999999999,0.2500000000000003
340,Isaiah Hicks,4.0,0.09999999999999987,0.20000000000000018,0.4999999999999989
341,Matthew Dellavedova,7.199999999999996,0.30000000000000004,0.3999999999999999,0.7500000000000003
342,JaVale McGee,4.600000000000001,0.20000000000000018,0.2999999999999998,0.6666666666666676
343,Johnathan Motley,3.5,0.09999999999999987,0.19999999999999973,0.5
344,Dante Exum,7.400000000000006,0.0,0.3999999999999999,0.0
345,Kyle Collinsworth,6.5,0.19999999999999973,0.3999999999999999,0.49999999999999944
346,Derrick Jones Jr.,14.099999999999994,0.30000000000000004,0.8999999999999999,0.3333333333333334
347,Royce O'Neale,10.100000000000001,0.19999999999999973,0.6000000000000001,0.3333333333333328
348,Tyus Jones,10.700000000000003,0.30000000000000004,0.6000000000000001,0.5
349,Mike Scott,7.899999999999999,0.20000000000000018,0.40000000000000036,0.5
350,Vince Carter,5.700000000000003,0.10000000000000009,0.30000000000000027,0.3333333333333333
351,Wes Iwundu,6.399999999999999,0.09999999999999987,0.3999999999999999,0.24999999999999972
352,Michael Carter-Williams,7.8999999999999915,0.20000000000000018,0.39999999999999947,0.5000000000000011
353,Okaro White,7.100000000000001,0.4,0.3999999999999999,1.0000000000000002
354,Timofey Mozgov,10.5,0.29999999999999993,0.5999999999999996,0.5000000000000002
355,Ian Clark,8.5,0.20000000000000007,0.3999999999999999,0.5000000000000003
356,Timothe Luwawu-Cabarrot,9.499999999999993,0.5,0.49999999999999956,1.0000000000000009
357,Lance Thomas,7.700000000000003,0.19999999999999973,0.5,0.39999999999999947
358,Devin Harris,11.100000000000001,0.20000000000000018,0.6000000000000001,0.3333333333333336
359,Tim Frazier,8.300000000000004,0.30000000000000004,0.5,0.6000000000000001
360,Jawun Evans,7.999999999999993,0.19999999999999996,0.5,0.3999999999999999
361,Alex Caruso,6.800000000000004,0.19999999999999973,0.5,0.39999999999999947
362,Tarik Black,4.399999999999999,0.09999999999999987,0.20000000000000018,0.4999999999999989
363,Tyler Cavanaugh,5.899999999999999,0.10000000000000009,0.30000000000000027,0.3333333333333333
364,Nik Stauskas,8.0,0.30000000000000004,0.40000000000000036,0.7499999999999994
365,Jordan Mickey,1.7999999999999936,0.10000000000000031,0.10000000000000009,1.0000000000000022
366,Isaiah Taylor,8.700000000000003,0.19999999999999973,0.5000000000000009,0.39999999999999875
367,Chandler Parsons,11.199999999999996,0.2999999999999998,0.6000000000000005,0.4999999999999993
368,Treveon Graham,10.799999999999997,0.19999999999999973,0.6000000000000005,0.3333333333333326
369,Sterling Brown,5.100000000000001,0.10000000000000009,0.19999999999999973,0.5000000000000011
370,Lance Stephenson,8.399999999999999,0.19999999999999996,0.3999999999999999,0.5
371,Mirza Teletovic,20.900000000000006,0.7999999999999998,1.1,0.7272727272727271
372,Malcolm Delaney,8.699999999999996,0.19999999999999996,0.3999999999999999,0.5
373,Lucas Nogueira,7.400000000000002,0.19999999999999996,0.3999999999999999,0.5
374,Juancho Hernangomez,3.6000000000000014,-0.10000000000000009,0.10000000000000009,-1.0
375,Jared Dudley,6.899999999999999,0.19999999999999973,0.30000000000000027,0.6666666666666652
376,Jonas Jerebko,9.700000000000003,0.19999999999999996,0.5,0.3999999999999999
377,Nick Young,6.799999999999997,0.20000000000000018,0.30000000000000027,0.6666666666666666
378,Rodney McGruder,6.0,0.09999999999999987,0.30000000000000027,0.3333333333333326
379,Glenn Robinson III,10.899999999999999,0.30000000000000004,0.6000000000000001,0.5
380,Tyler Ennis,9.199999999999996,0.20000000000000007,0.5000000000000004,0.3999999999999998
381,Manu Ginobili,11.599999999999994,0.30000000000000016,0.5999999999999996,0.5000000000000006
382,Kobi Simmons,10.099999999999994,0.10000000000000009,0.3999999999999999,0.2500000000000003
383,Raymond Felton,9.600000000000001,0.10000000000000009,0.39999999999999947,0.25000000000000056
384,Willy Hernangomez,5.699999999999996,0.0,0.1999999999999995,0.0
385,Frank Mason,11.0,0.2999999999999998,0.5,0.5999999999999996
386,Shaun Livingston,10.399999999999991,0.20000000000000018,0.5,0.40000000000000036
387,Raul Neto,12.799999999999997,0.30000000000000016,0.5999999999999996,0.5000000000000006
388,Willie Reed,6.599999999999998,0.19999999999999984,0.39999999999999947,0.5000000000000003
389,Langston Galloway,8.799999999999997,-2.220446049250313e-16,0.3999999999999999,-5.551115123125784e-16
390,Wayne Selden,6.899999999999999,0.10000000000000009,0.2999999999999998,0.3333333333333338
391,Troy Williams,3.200000000000003,0.0,0.10000000000000009,0.0
392,Patrick McCaw,9.200000000000003,0.09999999999999976,0.5,0.1999999999999995
393,Omri Casspi,4.0,0.20000000000000007,0.19999999999999973,1.0000000000000018
394,Corey Brewer,5.299999999999997,-2.3,-4.9,0.4693877551020407
395,Corey Brewer,10.100000000000001,-0.40000000000000013,-1.1,0.3636363636363637
396,Corey Brewer,0.5999999999999943,-1.8,-3.5,0.5142857142857143
397,Corey Brewer,5.399999999999999,0.09999999999999987,0.2999999999999998,0.3333333333333331
398,Josh Magette,9.5,0.09999999999999987,0.40000000000000036,0.24999999999999944
399,Ante Zizic,5.4999999999999964,0.10000000000000009,0.20000000000000062,0.4999999999999989
400,Henry Ellenson,6.800000000000004,0.09999999999999998,0.3000000000000007,0.3333333333333325
401,Rodney Purvis,4.400000000000006,0.0,0.30000000000000027,0.0
402,Brandan Wright,7.900000000000002,0.1000000000000002,0.2999999999999998,0.3333333333333342
403,Cedi Osman,8.699999999999996,0.20000000000000007,0.2999999999999998,0.6666666666666673
404,Dwight Buycks,8.0,0.20000000000000007,0.2999999999999998,0.6666666666666673
405,Wade Baldwin IV,20.799999999999997,0.20000000000000018,1.0,0.20000000000000018
406,Justin Anderson,8.200000000000003,-2.220446049250313e-16,0.3999999999999999,-5.551115123125784e-16
407,Derrick White,3.1999999999999957,0.0,0.09999999999999964,0.0
408,Johnny O'Bryant III,7.900000000000002,0.19999999999999996,0.40000000000000036,0.49999999999999944
409,Isaiah Whitehead,8.299999999999997,0.10000000000000009,0.2999999999999998,0.3333333333333338
410,Tony Parker,11.900000000000006,0.20000000000000018,0.5,0.40000000000000036
411,Shane Larkin,9.699999999999996,0.30000000000000004,0.3999999999999999,0.7500000000000003
412,Boban Marjanovic,9.799999999999997,0.10000000000000009,0.3999999999999997,0.25000000000000044
413,Georgios Papagiannis,2.9000000000000057,0.09999999999999987,0.09999999999999964,1.0000000000000022
414,Alan Williams,8.700000000000003,0.20000000000000007,0.3999999999999999,0.5000000000000003
415,Joffrey Lauvergne,8.899999999999999,0.20000000000000007,0.3999999999999999,0.5000000000000003
416,Terrance Ferguson,6.699999999999996,0.09999999999999998,0.2999999999999998,0.3333333333333335
417,CJ Miles,6.399999999999999,0.09999999999999987,0.19999999999999973,0.5
418,Brandon Jennings,8.599999999999994,-0.1000000000000002,0.40000000000000013,-0.2500000000000004
419,Sam Dekker,6.199999999999996,0.09999999999999998,0.2999999999999998,0.3333333333333335
420,Jodie Meeks,7.399999999999999,0.10000000000000009,0.30000000000000027,0.3333333333333333
421,Ron Baker,4.6000000000000085,0.09999999999999987,0.20000000000000062,0.4999999999999978
422,Jason Terry,8.399999999999999,0.19999999999999996,0.2999999999999998,0.666666666666667
423,Jalen Jones,3.5,0.10000000000000031,0.10000000000000009,1.0000000000000022
424,Gary Payton II,8.200000000000003,0.29999999999999993,0.2999999999999998,1.0000000000000004
425,Brice Johnson,4.300000000000004,0.09999999999999998,0.19999999999999973,0.5000000000000006
426,Alec Burks,6.799999999999997,0.10000000000000009,0.2999999999999998,0.3333333333333338
427,Markel Brown,5.900000000000006,0.19999999999999996,0.2999999999999998,0.666666666666667
428,James Webb III,2.6000000000000014,0.1000000000000002,0.10000000000000031,0.9999999999999989
429,Zhou Qi,3.0,0.09999999999999998,0.10000000000000031,0.9999999999999967
430,Norman Powell,9.200000000000003,0.09999999999999987,0.40000000000000036,0.24999999999999944
431,Alec Peters,6.599999999999994,0.19999999999999996,0.30000000000000027,0.666666666666666
432,Tony Allen,6.299999999999997,0.19999999999999996,0.2999999999999998,0.666666666666667
433,DeAndre Liggins,7.199999999999996,0.20000000000000007,0.30000000000000027,0.6666666666666663
434,Jason Smith,5.199999999999996,0.09999999999999998,0.19999999999999973,0.5000000000000006
435,Malik Monk,11.100000000000001,0.20000000000000018,0.39999999999999947,0.5000000000000011
436,Matt Costello,12.5,0.0,0.5,0.0
437,Devin Robinson,,,,
438,Kadeem Allen,8.400000000000006,0.10000000000000009,0.40000000000000013,0.2500000000000001
439,Jacob Wiley,0.0,5.551115123125783e-17,2.220446049250313e-16,0.25
440,Arron Afflalo,8.199999999999996,0.09999999999999987,0.3999999999999999,0.24999999999999972
441,Damyean Dotson,8.799999999999997,0.10000000000000009,0.3999999999999999,0.2500000000000003
442,Andrew Bogut,10.2,0.0,0.3999999999999999,0.0
443,Darrun Hilliard,10.200000000000003,0.30000000000000004,0.3999999999999999,0.7500000000000003
444,Ramon Sessions,4.400000000000006,0.10000000000000009,0.10000000000000009,1.0
445,Gian Clavell,4.300000000000004,0.0,0.20000000000000018,0.0
446,Marshall Plumlee,-7.105427357601002e-15,-5.551115123125783e-17,-2.220446049250313e-16,0.25
447,James Young,26.300000000000004,0.19999999999999996,0.9999999999999996,0.20000000000000004
448,Julyan Stone,12.300000000000004,0.30000000000000004,0.49999999999999956,0.6000000000000006
449,Abdel Nader,6.299999999999997,-1.1102230246251565e-16,0.19999999999999973,-5.551115123125791e-16
450,Brandon Paul,11.200000000000003,0.10000000000000009,0.49999999999999956,0.20000000000000034
451,Milton Doyle,11.799999999999997,0.30000000000000004,0.5,0.6000000000000001
452,Joel Bolomboy,13.299999999999997,0.19999999999999973,0.4999999999999998,0.39999999999999963
453,Jamal Crawford,8.000000000000007,0.0,0.30000000000000027,0.0
454,Vander Blue,0.0,0.09999999999999987,0.0,inf
455,Adreian Payne,18.1,0.7,0.7,1.0
456,Meyers Leonard,7.0,0.20000000000000018,0.30000000000000027,0.6666666666666666
457,Richard Jefferson,1.5999999999999943,0.09999999999999987,0.0,inf
458,TJ Leaf,7.200000000000003,0.09999999999999998,0.20000000000000018,0.49999999999999944
459,Sean Kilpatrick,9.899999999999999,0.19999999999999984,0.30000000000000027,0.6666666666666655
460,Malcolm Miller,4.700000000000003,0.0,0.20000000000000018,0.0
461,Ryan Arcidiacono,8.5,0.19999999999999996,0.2999999999999998,0.666666666666667
462,Bruno Caboclo,9.3,0.09999999999999995,0.3999999999999999,0.24999999999999992
463,Guerschon Yabusele,6.299999999999997,0.0,0.19999999999999996,0.0
464,Davon Reed,9.5,0.09999999999999998,0.30000000000000004,0.3333333333333332
465,Joe Young,10.600000000000009,0.29999999999999993,0.2999999999999998,1.0000000000000004
466,Jonathan Gibson,14.300000000000004,0.0,0.5,0.0
467,Andrew White III,10.200000000000003,0.10000000000000009,0.3999999999999999,0.2500000000000003
468,Darrell Arthur,9.0,0.09999999999999998,0.20000000000000007,0.4999999999999997
469,Malachi Richardson,6.1000000000000085,0.09999999999999998,0.20000000000000018,0.49999999999999944
470,Lorenzo Brown,9.700000000000003,0.09999999999999987,0.2999999999999998,0.3333333333333331
471,John Holland,5.200000000000003,0.19999999999999996,0.19999999999999996,1.0
472,Rashad Vaughn,8.899999999999999,0.19999999999999996,0.2999999999999996,0.6666666666666674
473,Derrick Walton Jr.,10.0,0.09999999999999998,0.2999999999999998,0.3333333333333335
474,Aaron Brooks,4.600000000000001,0.0,0.09999999999999964,0.0
475,Dakari Johnson,8.400000000000006,0.0,0.2999999999999998,0.0
476,Joakim Noah,10.5,0.0,0.40000000000000013,0.0
477,Damian Jones,7.300000000000001,0.09999999999999998,0.20000000000000007,0.4999999999999997
478,Larry Drew II,4.0,-1.1102230246251565e-16,0.10000000000000009,-1.1102230246251556e-15
479,Marcus Georges-Hunt,5.3999999999999915,0.19999999999999996,0.19999999999999973,1.000000000000001
480,Caleb Swanigan,4.400000000000006,-1.1102230246251565e-16,0.10000000000000009,-1.1102230246251556e-15
481,London Perrantes,0.0,-0.09999999999999987,0.0,-inf
482,Kendrick Perkins,0.0,0.0,0.0,
483,Jameel Warney,11.200000000000003,0.39999999999999997,0.3999999999999999,1.0000000000000002
484,Malik Beasley,3.8999999999999986,0.09999999999999998,0.10000000000000009,0.9999999999999989
485,RJ Hunter,8.400000000000006,0.0,0.19999999999999996,0.0
486,Josh Smith,0.0,0.0,0.0,
487,Xavier Silas,0.0,0.0,0.0,
488,Monte Morris,11.099999999999994,0.39999999999999997,0.2999999999999998,1.333333333333334
489,Jarell Eddie,0.0,0.0,0.0,
490,Damien Wilkins,9.100000000000001,0.10000000000000014,0.2999999999999998,0.33333333333333404
491,Jabari Bird,3.8999999999999915,0.09999999999999998,0.09999999999999964,1.0000000000000033
492,Antonius Cleveland,7.5,-0.09999999999999998,0.2999999999999998,-0.3333333333333335
493,Udonis Haslem,3.1999999999999957,0.10000000000000003,0.09999999999999964,1.000000000000004
494,D.J. Wilson,3.200000000000003,-0.09999999999999998,0.09999999999999987,-1.000000000000001
495,Shabazz Muhammad,7.700000000000003,-1.1102230246251565e-16,0.19999999999999973,-5.551115123125791e-16
496,Kay Felder,5.099999999999994,-0.09999999999999998,0.09999999999999964,-1.0000000000000033
497,Quincy Pondexter,3.6000000000000085,0.0,0.09999999999999987,0.0
498,Demetrius Jackson,6.700000000000003,0.09999999999999987,0.10000000000000009,0.9999999999999978
499,Furkan Korkmaz,3.299999999999997,0.09999999999999998,0.10000000000000009,0.9999999999999989
500,Georges Niang,25.0,0.30000000000000004,0.7,0.42857142857142866
501,James Michael McAdoo,0.0,0.0,0.10000000000000037,0.0
502,Jordan Crawford,12.5,0.39999999999999997,0.40000000000000013,0.9999999999999996
503,Alex Poythress,5.700000000000003,1.1102230246251565e-16,0.09999999999999987,1.1102230246251581e-15
504,Thomas Bryant,-7.105427357601002e-15,-0.09999999999999992,0.0,-inf
505,Mangok Mathiang,-7.105427357601002e-15,0.0,-0.10000000000000009,-0.0
506,Walter Lemon Jr.,,,,
507,Ike Anigbogu,5.0,0.09999999999999995,0.10000000000000026,0.999999999999997
508,Jeff Withey,5.0,0.2,0.10000000000000009,1.9999999999999984
509,Chris McCullough,9.599999999999994,0.0,0.20000000000000018,0.0
510,Jake Layman,4.899999999999999,0.10000000000000014,0.10000000000000009,1.0000000000000004
511,Bobby Brown,3.6000000000000085,0.10000000000000009,2.220446049250313e-16,450359962737050.0
512,Tony Bradley,11.800000000000011,0.09999999999999998,0.20000000000000018,0.49999999999999944
513,Vincent Hunter,25.0,0.0,0.5,0.0
514,Tyler Lydon,0.0,0.0,0.0,
515,Alfonzo McKinnie,5.0,8.326672684688674e-17,0.09999999999999998,8.326672684688676e-16
516,PJ Dozier,0.0,0.0,0.0,
517,Jeremy Evans,,,,
518,Nick Collison,9.5,0.10000000000000006,0.09999999999999998,1.0000000000000009
519,Daniel Hamilton,18.200000000000003,0.10000000000000009,0.30000000000000004,0.3333333333333336
520,Kyle Singler,9.0,-5.551115123125783e-17,0.19999999999999996,-2.775557561562892e-16
521,Xavier Munford,0.0,0.0,0.0,
522,David Stockton,0.0,0.0,0.0,
523,Charles Cooke,9.100000000000001,0.0,0.20000000000000018,0.0
524,Marcus Paige,16.599999999999994,0.2,0.19999999999999996,1.0000000000000002
525,Josh McRoberts,,,,
526,Jacob Pullen,0.0,0.0,0.0,
527,Nicolas Brussino,0.0,0.0,0.0,
528,Cole Aldrich,5.600000000000001,0.10000000000000003,0.0,inf
529,Luis Montero,0.0,0.0,0.0,
530,Tim Quarterman,25.0,0.39999999999999997,0.30000000000000004,1.333333333333333
531,Ben Moore,0.0,0.0,0.0,
532,Erik McCree,,,,
533,Nate Wolters,,,,
534,Derrick Williams,,,,
535,Gordon Hayward,,,,
536,Scotty Hopson,,,,
537,Anthony Brown,,,,
538,Edmond Sumner,,,,
539,Reggie Hearn,,,,
540,Matt Williams Jr.,0.0,0.0,0.0,
